user_genome	reference_genome	skani_ani	skani_af	reference_taxonomy	other_related_references(genome_id,species_name,radius,ANI,AF)
UHM17.10826_R.bin.19	GCF_000426845.1	99.22	0.7375	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium japonicum_C	GCF_018129995.1, s__Bradyrhizobium japonicum_G, 95.0, 88.22, 0.358; GCF_000244915.1, s__Bradyrhizobium sp000244915, 95.0, 87.69, 0.352; GCF_004123905.1, s__Bradyrhizobium betae_A, 95.0, 87.73, 0.35; GCF_000472925.1, s__Bradyrhizobium sp000472925, 95.0, 85.6, 0.23; GCF_029714405.1, s__Bradyrhizobium sp029714405, 95.0, 85.02, 0.203; GCF_023073915.1, s__Bradyrhizobium sp023073915, 95.0, 87.53, 0.376; GCF_018129965.1, s__Bradyrhizobium diazoefficiens_A, 95.0, 87.24, 0.323; GCF_023074035.1, s__Bradyrhizobium sp023074035, 95.0, 86.91, 0.299; GCF_018130615.1, s__Bradyrhizobium manausense_A, 95.0, 87.14, 0.314; GCF_029051685.1, s__Bradyrhizobium sp029051685, 95.0, 87.04, 0.318; GCF_029846715.1, s__Bradyrhizobium sp029846715, 95.0, 87.83, 0.351; GCF_023074075.1, s__Bradyrhizobium sp023074075, 95.0, 88.76, 0.394; GCF_029714425.1, s__Bradyrhizobium sp029714425, 95.0, 88.32, 0.368; GCF_900094605.1, s__Bradyrhizobium shewense, 95.0, 88.81, 0.411; GCF_000011365.1, s__Bradyrhizobium diazoefficiens, 95.0, 88.45, 0.384; GCF_024585165.1, s__Bradyrhizobium japonicum_B, 95.0, 89.3, 0.487; GCF_018129985.1, s__Bradyrhizobium japonicum_H, 95.0, 88.21, 0.411; GCF_004114955.1, s__Bradyrhizobium guangzhouense, 95.0, 86.87, 0.297; GCF_018131015.1, s__Bradyrhizobium diazoefficiens_B, 95.0, 87.28, 0.308; GCF_018129405.1, s__Bradyrhizobium iriomotense_B, 95.0, 88.67, 0.383; GCF_023073315.1, s__Bradyrhizobium sp023073315, 95.0, 87.78, 0.355; GCF_008123515.1, s__Bradyrhizobium cytisi, 95.0, 87.1, 0.311; GCF_002776695.1, s__Bradyrhizobium nitroreducens, 95.0, 88.86, 0.41; GCF_008123425.1, s__Bradyrhizobium rifense, 95.0, 87.25, 0.308; GCF_001641335.1, s__Bradyrhizobium stylosanthis, 95.0, 88.44, 0.381; GCF_002278135.2, s__Bradyrhizobium ottawaense, 95.0, 88.91, 0.413; GCA_023435725.1, s__Bradyrhizobium sp023435725, 95.0, 87.52, 0.342; GCF_936943645.1, s__Bradyrhizobium sp936943645, 95.0, 88.64, 0.403; GCF_017565645.3, s__Bradyrhizobium barranii, 95.0, 88.06, 0.363; GCF_006483445.1, s__Bradyrhizobium guangdongense_A, 95.0, 85.42, 0.229; GCF_001641635.1, s__Bradyrhizobium centrolobii, 95.0, 86.89, 0.3; GCF_016031625.1, s__Bradyrhizobium agreste, 95.0, 89.08, 0.412; GCA_030403585.1, s__Bradyrhizobium sp030403585, 95.0, 86.87, 0.296; GCF_023074185.1, s__Bradyrhizobium sp023074185, 95.0, 87.45, 0.334; GCF_002531575.1, s__Bradyrhizobium sp002531575, 95.0, 88.66, 0.405; GCF_015624505.1, s__Bradyrhizobium commune, 95.0, 87.22, 0.308; GCF_018130955.1, s__Bradyrhizobium liaoningense_C, 95.0, 85.53, 0.23; GCF_000284375.1, s__Bradyrhizobium japonicum, 95.29, 88.26, 0.37; GCF_002266465.2, s__Bradyrhizobium symbiodeficiens, 95.0, 88.65, 0.433; GCF_000261685.1, s__Bradyrhizobium sp000261685, 95.0, 89.79, 0.438; GCF_000282615.1, s__Bradyrhizobium sp000282615, 95.0, 88.12, 0.35; GCF_015291705.1, s__Bradyrhizobium arachidis, 95.0, 88.37, 0.377; GCF_024758505.1, s__Bradyrhizobium manausense_C, 95.0, 85.51, 0.233; GCF_022012485.1, s__Bradyrhizobium zhengyangense, 95.0, 86.9, 0.301; GCF_016031635.1, s__Bradyrhizobium diversitatis, 95.0, 89.37, 0.465; GCF_004114975.1, s__Bradyrhizobium guangdongense, 95.0, 87.4, 0.34; GCF_016616425.1, s__Bradyrhizobium diazoefficiens_E, 95.0, 88.0, 0.357; GCF_004570865.1, s__Bradyrhizobium frederickii, 95.0, 88.92, 0.406; GCF_003837805.1, s__Bradyrhizobium sp003837805, 95.0, 89.35, 0.472; GCF_025200925.1, s__Bradyrhizobium sp025200925, 95.0, 89.48, 0.418; GCA_023388935.1, s__Bradyrhizobium sp023388935, 95.0, 86.97, 0.289; GCF_002795245.1, s__Bradyrhizobium forestalis, 95.0, 89.95, 0.442; GCF_004114425.1, s__Bradyrhizobium vignae, 95.0, 89.14, 0.397; GCF_000296215.2, s__Bradyrhizobium sp000296215, 95.0, 88.8, 0.411; GCF_018130825.1, s__Bradyrhizobium liaoningense_B, 95.0, 88.76, 0.384; GCF_021044685.1, s__Bradyrhizobium daqingense, 95.0, 88.87, 0.395; GCF_000617845.2, s__Bradyrhizobium sp000617845, 95.0, 89.46, 0.435; GCF_001590795.1, s__Bradyrhizobium sp001590795, 95.0, 88.74, 0.401; GCF_000473065.1, s__Bradyrhizobium sp000473065, 95.0, 89.61, 0.427; GCF_016612535.1, s__Bradyrhizobium diazoefficiens_C, 95.0, 86.71, 0.288; GCF_001641695.1, s__Bradyrhizobium neotropicale, 95.0, 86.98, 0.297; GCF_023101665.1, s__Bradyrhizobium sp023101665, 95.0, 88.78, 0.402; GCF_023101685.1, s__Bradyrhizobium sp023101685, 95.0, 87.21, 0.325; GCF_029909975.1, s__Bradyrhizobium sp029909975, 95.0, 86.78, 0.291; GCF_001908185.1, s__Bradyrhizobium sp001908185, 95.0, 87.65, 0.323; GCF_004114915.1, s__Bradyrhizobium guangxiense, 95.0, 88.55, 0.424; GCF_018129685.1, s__Bradyrhizobium manausense_D, 95.0, 86.94, 0.293; GCF_019455385.1, s__Bradyrhizobium sp019455385, 95.0, 87.84, 0.341; GCA_023387695.1, s__Bradyrhizobium sp023387695, 95.0, 85.94, 0.275; GCF_000515415.1, s__Bradyrhizobium sp000515415, 95.0, 87.76, 0.36; GCF_018130785.1, s__Bradyrhizobium liaoningense_A, 95.0, 88.19, 0.377; GCF_900115265.1, s__Bradyrhizobium sp900115265, 95.0, 86.75, 0.302; GCF_008932115.1, s__Bradyrhizobium betae, 95.0, 87.81, 0.35; GCF_001556045.1, s__Bradyrhizobium sp001556045, 95.0, 89.31, 0.494; GCF_015291745.1, s__Bradyrhizobium centrosematis, 95.0, 88.67, 0.414; GCF_900094575.1, s__Bradyrhizobium yuanmingense, 95.0, 89.46, 0.445; GCF_018130465.1, s__Bradyrhizobium canariense_C, 95.0, 88.1, 0.366; GCA_003963435.1, s__Bradyrhizobium sp003963435, 95.0, 88.59, 0.368; GCF_021052305.1, s__Bradyrhizobium canariense_D, 95.0, 87.57, 0.345; GCF_900114915.1, s__Bradyrhizobium sp900114915, 95.0, 88.81, 0.418; GCF_001908205.1, s__Bradyrhizobium sp001908205, 95.0, 87.58, 0.316; GCF_023073355.1, s__Bradyrhizobium sp023073355, 95.0, 88.13, 0.435; GCF_002068095.1, s__Bradyrhizobium sacchari, 95.0, 88.14, 0.369; GCF_015291645.1, s__Bradyrhizobium sp015291645, 95.0, 87.07, 0.314; GCF_023074055.1, s__Bradyrhizobium sp023074055, 95.0, 88.9, 0.402; GCF_001440035.1, s__Bradyrhizobium manausense, 95.0, 86.88, 0.289; GCF_004212635.1, s__Bradyrhizobium sp004212635, 95.0, 88.9, 0.384; GCF_024199795.1, s__Bradyrhizobium sp024199795, 95.0, 88.27, 0.386; GCF_029989365.1, s__Bradyrhizobium sp029989365, 95.0, 88.29, 0.368; GCF_027594865.1, s__Bradyrhizobium xenonodulans, 95.0, 88.5, 0.375; GCF_018131185.1, s__Bradyrhizobium diazoefficiens_G, 95.0, 88.81, 0.44; GCF_004114535.1, s__Bradyrhizobium nanningense, 95.0, 88.66, 0.397; GCF_029051725.1, s__Bradyrhizobium sp029051725, 95.0, 87.78, 0.361; GCF_014198245.1, s__Bradyrhizobium sp014198245, 95.0, 88.61, 0.381; GCF_024199845.1, s__Bradyrhizobium sp024199845, 95.0, 88.59, 0.383; GCF_030160735.1, s__Bradyrhizobium liaoningense, 95.0, 89.49, 0.454; GCF_007290395.1, s__Bradyrhizobium cosmicum, 95.0, 87.92, 0.364; GCF_023074175.1, s__Bradyrhizobium sp023074175, 95.0, 87.45, 0.33; GCF_016599855.1, s__Bradyrhizobium diazoefficiens_D, 95.0, 86.64, 0.29; GCF_029761915.1, s__Bradyrhizobium sp029761915, 95.0, 86.88, 0.294; GCF_011602485.1, s__Bradyrhizobium sp011602485, 95.0, 88.94, 0.41; GCF_018130765.1, s__Bradyrhizobium iriomotense_A, 95.0, 88.66, 0.383; GCF_016031655.1, s__Bradyrhizobium glycinis, 95.0, 89.23, 0.416; GCF_000938255.1, s__Bradyrhizobium sp000938255, 95.0, 87.04, 0.306; GCF_009759665.1, s__Bradyrhizobium cajani, 95.0, 88.56, 0.376; GCF_030160715.1, s__Bradyrhizobium iriomotense, 95.0, 85.97, 0.248; GCF_900113735.1, s__Bradyrhizobium sp900113735, 95.0, 86.24, 0.271; GCF_028868675.1, s__Bradyrhizobium sp028868675, 95.0, 85.13, 0.251; GCF_024199925.1, s__Bradyrhizobium sp024199925, 95.0, 85.71, 0.235; GCF_016616885.1, s__Bradyrhizobium diazoefficiens_F, 95.0, 87.14, 0.304; GCF_023100905.1, s__Bradyrhizobium sp023100905, 95.0, 87.58, 0.357; GCF_029167105.1, s__Bradyrhizobium yuanmingense_A, 95.0, 89.41, 0.434; GCF_021458635.1, s__Bradyrhizobium sp021458635, 95.0, 87.19, 0.308; GCF_029892425.1, s__Bradyrhizobium sp029892425, 95.0, 86.84, 0.305; GCF_024585265.1, s__Bradyrhizobium sp013240495, 95.0, 89.49, 0.432; GCF_018130245.1, s__Bradyrhizobium japonicum_F, 95.0, 89.96, 0.447; GCF_016616235.1, s__Bradyrhizobium diazoefficiens_H, 95.0, 87.69, 0.328; GCF_008123965.1, s__Bradyrhizobium hipponense, 95.0, 86.9, 0.312; GCF_007830635.1, s__Bradyrhizobium huanghuaihaiense, 95.0, 88.65, 0.385; GCF_014529705.1, s__Bradyrhizobium campsiandrae, 95.0, 87.42, 0.329; GCA_023390955.1, s__Bradyrhizobium sp023390955, 95.0, 85.62, 0.235; GCF_016462955.1, s__Bradyrhizobium sp016462955, 95.0, 89.22, 0.396; GCF_004571025.1, s__Bradyrhizobium niftali, 95.0, 88.63, 0.378; GCF_003020115.1, s__Bradyrhizobium sp003020115, 95.0, 87.61, 0.355; GCF_000473045.1, s__Bradyrhizobium sp000473045, 95.0, 86.87, 0.306; GCF_019402665.1, s__Bradyrhizobium canariense, 95.0, 87.62, 0.347; GCF_900109945.1, s__Bradyrhizobium sp900109945, 95.0, 87.51, 0.336; GCF_023073335.1, s__Bradyrhizobium sp023073335, 95.0, 87.8, 0.361; GCF_028128765.1, s__Bradyrhizobium sp028128765, 95.0, 86.76, 0.3; GCF_029714945.1, s__Bradyrhizobium sp024199945, 95.0, 87.36, 0.319; GCF_015291665.1, s__Bradyrhizobium sp015291665, 95.0, 86.9, 0.303; GCF_018131105.1, s__Bradyrhizobium manausense_B, 95.0, 86.76, 0.315; GCF_029714325.1, s__Bradyrhizobium sp029714325, 95.0, 88.72, 0.385; GCF_002266435.2, s__Bradyrhizobium amphicarpaeae, 95.0, 88.57, 0.421; GCF_936928535.1, s__Bradyrhizobium sp936928535, 95.0, 86.92, 0.288; GCF_023073715.1, s__Bradyrhizobium sp023073715, 95.0, 88.22, 0.36; GCF_003020125.1, s__Bradyrhizobium sp003020125, 95.0, 88.3, 0.419; GCF_004114935.1, s__Bradyrhizobium zhanjiangense, 95.0, 88.77, 0.387; GCF_028128955.1, s__Bradyrhizobium sp028128955, 95.0, 88.68, 0.373; GCA_023433965.1, s__Bradyrhizobium sp023433965, 95.0, 88.82, 0.483
UHM17.10826_R.bin.21	GCF_004920835.1	98.81	0.8968	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_AQ	GCF_014117215.1, s__Stenotrophomonas tumulicola, 95.0, 83.55, 0.271; GCF_013464915.1, s__Stenotrophomonas maltophilia_AT, 95.0, 90.85, 0.735; GCF_013464485.1, s__Stenotrophomonas maltophilia_AW, 95.0, 90.7, 0.718; GCF_000020665.1, s__Stenotrophomonas maltophilia_L, 95.0, 94.73, 0.819; GCF_003651185.1, s__Stenotrophomonas maltophilia_Z, 95.0, 84.04, 0.294; GCF_945952405.1, s__Stenotrophomonas sp945952405, 95.0, 90.28, 0.695; GCA_003484865.1, s__Stenotrophomonas sp003484865, 95.0, 84.97, 0.265; GCF_023518235.1, s__Stenotrophomonas sp003028475, 95.0, 89.78, 0.69; GCF_002750975.1, s__Stenotrophomonas indicatrix, 95.0, 89.51, 0.639; GCF_009467805.1, s__Stenotrophomonas nematodicola, 95.0, 84.19, 0.3; GCF_913778665.1, s__Stenotrophomonas sp913778665, 95.0, 89.88, 0.669; GCF_002205165.1, s__Stenotrophomonas maltophilia_N, 95.0, 84.05, 0.306; GCA_009912235.1, s__Stenotrophomonas maltophilia_AV, 95.0, 86.75, 0.457; GCF_003086795.1, s__Stenotrophomonas sp023423675, 95.0, 89.07, 0.574; GCF_014621775.1, s__Stenotrophomonas sp014621775, 95.0, 82.87, 0.237; GCA_023457475.1, s__Stenotrophomonas sp023457475, 95.0, 84.31, 0.211; GCF_024621935.1, s__Stenotrophomonas muris, 95.0, 90.59, 0.72; GCF_002799155.1, s__Stenotrophomonas maltophilia_R, 95.0, 90.76, 0.734; GCF_009496535.1, s__Stenotrophomonas sp003504055, 95.0, 82.95, 0.18; GCF_025642255.1, s__Stenotrophomonas maltophilia_P, 95.0, 87.84, 0.586; GCA_002364755.1, s__Stenotrophomonas maltophilia_AX, 95.46, 88.6, 0.556; GCF_006970445.1, s__Stenotrophomonas maltophilia_AU, 95.0, 90.8, 0.752; GCF_002138415.1, s__Stenotrophomonas maltophilia_G, 95.0, 91.7, 0.772; GCA_002345545.1, s__Stenotrophomonas sp002345545, 95.0, 81.93, 0.15; GCF_007667275.1, s__Stenotrophomonas maltophilia_AE, 95.0, 84.12, 0.296; GCA_023423605.1, s__Stenotrophomonas sp023423605, 95.0, 84.28, 0.242; GCA_003525885.1, s__Stenotrophomonas sp003525885, 95.0, 90.47, 0.594; GCF_013004645.1, s__Stenotrophomonas maltophilia_AM, 95.0, 91.25, 0.751; GCF_001274595.1, s__Stenotrophomonas maltophilia_AJ, 95.0, 90.55, 0.723; GCF_004684085.1, s__Stenotrophomonas maltophilia_AS, 95.0, 91.63, 0.793; GCF_029959395.1, s__Stenotrophomonas maltophilia_AD, 95.0, 84.54, 0.287; GCF_029543105.1, s__Stenotrophomonas_A sp029543105, 95.0, 81.61, 0.163; GCF_003205835.1, s__Stenotrophomonas maltophilia_AL, 95.0, 91.54, 0.769; GCF_003086695.1, s__Stenotrophomonas sp003086695, 95.0, 87.92, 0.529; GCF_013387485.1, s__Stenotrophomonas maltophilia_AA, 95.0, 84.24, 0.335; GCA_023430045.1, s__Stenotrophomonas sp023430045, 95.0, 83.16, 0.262; GCF_001676385.1, s__Stenotrophomonas maltophilia_J, 95.0, 89.25, 0.645; GCF_001431505.1, s__Stenotrophomonas daejeonensis, 95.0, 82.32, 0.191; GCA_003510825.1, s__Stenotrophomonas sp003086795, 95.77, 88.04, 0.455; GCF_003751305.1, s__Stenotrophomonas rhizophila_B, 95.0, 83.79, 0.313; GCA_002363385.1, s__Stenotrophomonas maltophilia_AN, 95.0, 83.63, 0.295; GCF_002893095.1, s__Stenotrophomonas sp002893095, 95.0, 84.44, 0.284; GCF_030658505.1, s__Stenotrophomonas sp030658505, 95.0, 90.7, 0.726; GCF_018612915.1, s__Stenotrophomonas sp018612915, 95.0, 83.91, 0.306; GCF_006974125.1, s__Stenotrophomonas maltophilia_O, 95.0, 90.8, 0.748; GCF_001431645.1, s__Stenotrophomonas_A panacihumi, 95.0, 81.73, 0.159; GCF_002192255.1, s__Stenotrophomonas sp002192255, 95.0, 90.84, 0.74; GCF_001431425.1, s__Stenotrophomonas nitritireducens, 95.0, 82.61, 0.174; GCA_023399815.1, s__Stenotrophomonas sp023399815, 95.0, 82.49, 0.172; GCF_900101175.1, s__Stenotrophomonas pavanii, 95.0, 90.2, 0.692; GCF_001431665.1, s__Stenotrophomonas maltophilia_K, 95.0, 90.13, 0.675; GCA_023439425.1, s__Stenotrophomonas sp023439425, 95.0, 84.46, 0.185; GCA_021733645.1, s__Stenotrophomonas sp021733645, 95.0, 83.98, 0.287; GCF_024810105.1, s__Stenotrophomonas maltophilia_AB, 95.0, 84.35, 0.306; GCF_001704155.1, s__Stenotrophomonas rhizophila_A, 95.0, 84.2, 0.297; GCF_003244875.1, s__Stenotrophomonas sepilia, 95.0, 90.13, 0.681; GCF_003935715.1, s__Stenotrophomonas maltophilia_AH, 95.0, 83.71, 0.226; GCF_024519465.1, s__Stenotrophomonas sp024519465, 95.0, 84.04, 0.296; GCF_003086775.1, s__Stenotrophomonas sp003086775, 95.0, 88.83, 0.556; GCF_001431535.1, s__Stenotrophomonas chelatiphaga, 95.0, 84.29, 0.314; GCF_001431625.1, s__Stenotrophomonas geniculata, 95.0, 90.85, 0.754; GCF_004346925.1, s__Stenotrophomonas maltophilia_A, 95.0, 92.04, 0.783; GCF_030128875.1, s__Stenotrophomonas bentonitica_A, 95.0, 84.2, 0.3; GCF_030291075.1, s__Stenotrophomonas sp913776385, 95.0, 90.3, 0.698; GCF_023556335.1, s__Stenotrophomonas mori, 95.0, 81.81, 0.176; GCF_013185915.1, s__Stenotrophomonas bentonitica, 95.0, 84.23, 0.283; GCF_913775725.1, s__Stenotrophomonas sp913775725, 95.0, 91.52, 0.775; GCF_030549525.1, s__Stenotrophomonas sp030549525, 95.0, 89.19, 0.633; GCF_916618915.1, s__Stenotrophomonas sp916618915, 95.0, 82.31, 0.209; GCF_003970865.1, s__Stenotrophomonas maltophilia_AR, 95.0, 91.36, 0.765; GCA_002387845.1, s__Stenotrophomonas maltophilia_AG, 95.0, 83.42, 0.231; GCA_900078405.1, s__Stenotrophomonas sp900078405, 95.0, 81.99, 0.192; GCF_002803515.1, s__Stenotrophomonas lactitubi, 95.0, 89.0, 0.637; GCF_029960115.1, s__Stenotrophomonas sp029960115, 95.0, 83.8, 0.236; GCF_009832905.1, s__Stenotrophomonas maltophilia_AP, 95.0, 84.51, 0.312; GCA_002435595.1, s__Stenotrophomonas maltophilia_AC, 95.0, 84.23, 0.298; GCA_002329155.1, s__Stenotrophomonas sp002329155, 95.0, 81.6, 0.159; GCF_026107455.2, s__Stenotrophomonas sp026107455, 95.0, 82.94, 0.205; GCA_002333345.1, s__Stenotrophomonas maltophilia_AY, 95.0, 83.83, 0.305; GCF_002799165.1, s__Stenotrophomonas maltophilia_Q, 95.0, 90.55, 0.738; GCF_000382065.1, s__Stenotrophomonas hibiscicola, 95.0, 90.49, 0.712; GCF_001431595.1, s__Stenotrophomonas acidaminiphila, 95.0, 82.86, 0.178; GCF_002799245.1, s__Stenotrophomonas maltophilia_S, 95.0, 90.6, 0.72; GCF_014836545.1, s__Stenotrophomonas pennii, 95.0, 84.01, 0.304; GCF_000661955.1, s__Stenotrophomonas rhizophila, 95.0, 84.57, 0.317; GCF_020857975.1, s__Stenotrophomonas rhizophila_C, 95.0, 84.42, 0.316; GCF_004348115.1, s__Stenotrophomonas sp004348115, 95.0, 82.48, 0.197; GCF_013364355.1, s__Stenotrophomonas sp013364355, 95.0, 89.05, 0.628; GCF_003086895.1, s__Stenotrophomonas sp003086895, 95.0, 88.0, 0.535; GCF_008710035.1, s__Stenotrophomonas cyclobalanopsidis, 95.18, 88.43, 0.574; GCF_030913365.1, s__Stenotrophomonas sp030913365, 95.0, 86.91, 0.477; GCF_900186865.1, s__Stenotrophomonas maltophilia, 95.0, 90.8, 0.736; GCF_002951995.1, s__Stenotrophomonas acidaminiphila_A, 95.0, 82.76, 0.192
UHM17.10826_R.bin.22	GCF_000368145.1	96.05	0.8291	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae	
UHM17.10826_R.bin.23	GCF_000369485.1	97.01	0.9062	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter dispersus	GCF_014635885.1, s__Acinetobacter vivianii, 95.0, 86.69, 0.553; GCF_014635545.1, s__Acinetobacter courvalinii, 95.0, 86.25, 0.545; GCF_023702715.1, s__Acinetobacter sp023702715, 95.0, 90.71, 0.74; GCF_024582815.1, s__Acinetobacter sp000369645, 95.0, 87.06, 0.582; GCF_000369805.1, s__Acinetobacter sp000369805, 95.0, 90.04, 0.761; GCF_000413855.1, s__Acinetobacter gyllenbergii, 95.0, 88.46, 0.712; GCF_023702675.1, s__Acinetobacter sp011753255, 95.0, 91.6, 0.796; GCF_000413935.1, s__Acinetobacter colistiniresistens, 95.0, 87.23, 0.6; GCF_013072695.1, s__Acinetobacter sp013072695, 95.0, 90.62, 0.745; GCF_000369525.1, s__Acinetobacter sp000369525, 95.0, 92.73, 0.772; GCF_000369405.1, s__Acinetobacter sp000369405, 95.0, 90.57, 0.76; GCF_000400715.1, s__Acinetobacter sp000400715, 95.0, 91.52, 0.748; GCF_000367945.1, s__Acinetobacter proteolyticus, 95.0, 89.91, 0.717
UHM17.10826_R.bin.24	GCF_001655005.1	99.22	0.9772	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia;s__Hafnia paralvei	
UHM17.10826_R.bin.25	GCF_002209535.1	97.69	0.8612000000000001	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter marplatensis	GCF_902859625.1, s__Achromobacter pestifer, 95.0, 90.27, 0.435; GCF_902859595.1, s__Achromobacter kerstersii, 95.0, 90.17, 0.325; GCF_002812705.1, s__Achromobacter spanius, 95.0, 90.0, 0.276; GCF_012928505.1, s__Achromobacter sp012928505, 95.0, 92.26, 0.62; GCF_029637605.1, s__Achromobacter spanius_E, 95.0, 89.99, 0.273; GCF_002975275.1, s__Achromobacter sp002975275, 95.0, 90.63, 0.505; GCF_001571245.1, s__Achromobacter piechaudii, 95.0, 89.55, 0.283; GCF_014170335.1, s__Achromobacter sp014170335, 95.0, 91.55, 0.605
UHM17.10826_R.bin.26	GCF_014836675.1	97.6	0.6363	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas avium	
UHM17.10826_R.bin.3	GCF_025947365.1	96.66	0.6249	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp025947365	GCF_004339525.1, s__Flavobacterium sp004339525, 95.0, 90.17, 0.299; GCF_000745775.1, s__Flavobacterium sp000745775, 95.0, 89.58, 0.186; GCF_902804485.1, s__Flavobacterium collinsii, 95.0, 89.42, 0.338; GCF_001422725.1, s__Flavobacterium sp001422725, 95.0, 86.85, 0.173; GCF_006438875.1, s__Flavobacterium pectinovorum_A, 95.0, 87.93, 0.213; GCA_951805225.1, s__Flavobacterium sp951805225, 95.0, 91.45, 0.347; GCF_900187965.1, s__Flavobacterium sp900187965, 95.0, 88.0, 0.226; GCF_900182645.1, s__Flavobacterium resistens, 95.0, 89.09, 0.191; GCF_903469665.1, s__Flavobacterium sp903469665, 95.0, 93.81, 0.541; GCF_002754195.1, s__Flavobacterium sp002754195, 95.0, 91.29, 0.348; GCF_001975985.1, s__Flavobacterium sp001975985, 95.0, 86.99, 0.175; GCF_020991455.1, s__Flavobacterium sp020991455, 95.0, 87.92, 0.234; GCF_025947345.1, s__Flavobacterium sp023251135, 95.0, 88.74, 0.382; GCF_002217475.1, s__Flavobacterium tructae, 95.0, 94.5, 0.618
UHM17.10826_R.bin.30	GCF_000368145.1	95.62	0.8120999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae	
UHM17.10826_R.bin.31	GCF_000368045.1	95.74	0.8764	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	GCF_002165305.2, s__Acinetobacter sp002165305, 95.0, 92.67, 0.873
UHM17.10826_R.bin.32	GCF_001655005.1	98.97	0.8543000000000001	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia;s__Hafnia paralvei	
UHM17.10826_R.bin.33	GCF_029892225.1	95.33	0.8536	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium sp029892225	GCF_903166575.1, s__Chryseobacterium schmidteae, 95.0, 92.08, 0.771; GCF_902506175.1, s__Chryseobacterium sp902506175, 95.0, 95.32, 0.832; GCF_003815915.1, s__Chryseobacterium indoltheticum, 95.0, 88.41, 0.586; GCF_003385415.1, s__Chryseobacterium piscium, 95.0, 91.38, 0.72; GCF_020905315.1, s__Chryseobacterium muglaense, 95.0, 89.68, 0.66; GCF_001677955.1, s__Chryseobacterium sp001677955, 95.0, 90.86, 0.723; GCF_026163565.1, s__Chryseobacterium sp026163565, 95.0, 92.11, 0.764; GCF_900143185.1, s__Chryseobacterium scophthalmum, 95.0, 95.08, 0.823; GCF_006175945.1, s__Chryseobacterium mulctrae, 95.0, 94.87, 0.778; GCF_900168205.1, s__Chryseobacterium balustinum, 95.0, 90.82, 0.713; GCF_021010565.1, s__Chryseobacterium turcicum, 95.0, 87.45, 0.544; GCF_020991355.1, s__Chryseobacterium sp020991355, 95.0, 91.8, 0.748; GCF_020991435.1, s__Chryseobacterium sp020991435, 95.0, 91.57, 0.713
